log_votes,mpa_PG-13,log_budget,genre_Action,release_year,movie_age,mpa_Not Rated,genre_Documentary,log_gross_worldwide
9.036106025364846,0.0,16.300417291085605,1.0,2015.0,11.0,1.0,0.0,18.381105617602145
6.90875477931522,0.0,16.300417291085605,0.0,1981.0,45.0,0.0,0.0,15.521025447047931
8.188966863648876,0.0,15.607270193858982,0.0,1980.0,46.0,0.0,0.0,15.17905304703798
9.04793908261736,0.0,16.300417291085605,0.0,2016.0,10.0,1.0,0.0,16.060654444195045
7.696667081526462,0.0,16.300417291085605,0.0,2006.0,20.0,0.0,0.0,12.628407981074409
8.881975184248867,0.0,16.300417291085605,0.0,2018.0,8.0,0.0,1.0,13.305609506649418
8.962007209588313,0.0,16.300417291085605,0.0,2016.0,10.0,1.0,0.0,10.932856938462077
4.897839799950911,0.0,16.300417291085605,0.0,2025.0,1.0,0.0,0.0,6.499787040655854
9.036106025364846,0.0,16.300417291085605,1.0,1997.0,29.0,0.0,0.0,15.809247686386994
9.90353755128617,1.0,15.424948670398354,0.0,2011.0,15.0,0.0,0.0,10.147139364481689
11.820417517632333,0.0,11.51293546492023,0.0,1978.0,48.0,1.0,0.0,10.53847581892254
6.79346613258001,0.0,16.300417291085605,0.0,2006.0,20.0,1.0,0.0,12.711916882766184
6.410174881966167,1.0,16.300417291085605,0.0,2007.0,19.0,0.0,1.0,10.874720911874407
11.082157933374816,1.0,18.197537205138154,0.0,2001.0,25.0,0.0,0.0,18.013913152981544
8.612685172875459,0.0,16.648723960844016,0.0,1996.0,30.0,0.0,0.0,15.01717630307448
7.601402334583733,0.0,13.304686600863562,0.0,1972.0,54.0,0.0,1.0,13.284174356364248
3.5553480614894135,0.0,16.300417291085605,0.0,2018.0,8.0,0.0,1.0,10.854063762376834
11.251573687764477,0.0,16.705882371415992,0.0,2010.0,16.0,0.0,0.0,16.793643569030042
8.853808274977197,1.0,16.300417291085605,0.0,1985.0,41.0,0.0,0.0,14.166418102381742
7.496097345175956,0.0,16.300417291085605,1.0,2016.0,10.0,0.0,0.0,12.305994900618385
10.308985993422082,1.0,16.300417291085605,0.0,2003.0,23.0,0.0,0.0,16.74671748362726
8.38958706681109,0.0,16.300417291085605,0.0,2008.0,18.0,1.0,0.0,13.815099473480625
