id,title,rating_num,votes_num,stars_list,directors_list,writers_list,star_fame,director_fame,writer_fame,combined_fame,star_profile_tier,director_profile_tier,writer_profile_tier,n_stars,n_directors,n_writers
tt0083153,A szeleburdi család,7.1,228.0,"['Bela Ernyey', 'Andrea Drahota', 'János Szani', 'László Tóth', 'Anita Ábel', 'Péter Balázs', 'Zsuzsa Mányai', 'Mónika Ullmann', 'Ádám Szabó', 'Zoltán Boros']",['György Palásthy'],"['Ágnes Bálint', 'György Palásthy']",4.0,2.0,1.0,2.3333333333333335,Low-profile,Low-profile,Low-profile,10,1,2
tt6905402,A Boy. A Girl. A Dream.,4.7,590.0,"['Omari Hardwick', 'Meagan Good', 'Jay Ellis', 'Dijon Talton', 'Kenya Barris', 'Maryam Basir', 'Rachel Benyola', 'David Bianchi', 'David Brown', 'Affion Crockett']",['Qasim Basir'],"['Qasim Basir', 'Samantha Tanner']",26.0,2.0,3.0,10.333333333333334,Low-profile,Low-profile,Low-profile,10,1,2
tt0025025,Curtain at Eight,5.6,223.0,"['C. Aubrey Smith', 'Dorothy Mackaill', 'Paul Cavanagh', 'Sam Hardy', 'Marion Shilling', 'Russell Hopton', 'Natalie Moorhead', 'Hale Hamilton', 'Ruthelma Stevens', 'Arthur Hoyt']",['E. Mason Hopper'],"['Edward T. Lowe Jr.', 'Octavus Roy Cohen']",94.0,30.0,60.0,61.333333333333336,High-profile,High-profile,High-profile,10,1,2
tt0795371,Dirty Laundry,6.2,547.0,"['Rockmond Dunbar', 'Loretta Devine', 'Jenifer Lewis', 'Terri J. Vaughn', 'Maurice Jamal', 'Sommore', 'Joey Costello', 'Aaron Grady Shaw', 'Rainey Matthews', 'Bobby Jones']",['Maurice Jamal'],['Maurice Jamal'],37.0,1.0,1.0,13.0,Low-profile,Low-profile,Low-profile,10,1,1
tt0100550,Satan's Princess,4.0,428.0,"['Robert Forster', 'Lydie Denier', 'Caren Kaye', 'Phillip Glasser', 'Michael Harris', 'Ellen Geer', 'Jack Carter', 'Henry Brown', 'Marlena Giovi', 'Al Pugliese']",['Bert I. Gordon'],['Stephen Katz'],50.0,20.0,2.0,24.0,Low-profile,Low-profile,Low-profile,10,1,1
tt1600435,Rejoice and Shout,6.4,155.0,"['Smokey Robinson', 'Mavis Staples', 'Willa Ward', 'Bill Carpenter', 'Andraé Crouch', 'Anthony Heilbut', 'Marie Knight', 'Darrel Petties', 'The Selvy Family', 'Ira Tucker Jr.']",['Don McGlynn'],"['Smokey Robinson', 'Mavis Staples', 'Willa Ward']",2.0,1.0,1.0,1.3333333333333333,Low-profile,Low-profile,Low-profile,10,1,3
tt0253848,Tubby the Tuba,6.1,147.0,"['Dick Van Dyke', 'Pearl Bailey', 'Ruth Enders', 'Jack Gilford', 'Hermione Gingold', 'Ray Middleton', 'Jane Powell', 'Cyril Ritchard', 'David Wayne', 'Paul Tripp']",['Alexander Schure'],['Paul Tripp'],28.0,1.0,2.0,10.333333333333334,Low-profile,Low-profile,Low-profile,10,1,1
tt0082749,Mille milliards de dollars,7.0,1100.0,"['Patrick Dewaere', 'Mel Ferrer', 'Michel Auclair', 'Caroline Cellier', 'Charles Denner', 'Anny Duperey', 'Jeanne Moreau', 'Fernand Ledoux', 'Jean Mercure', 'Jean-Pierre Kalfon']",['Henri Verneuil'],['Henri Verneuil'],58.0,30.0,17.0,35.0,Low-profile,High-profile,Low-profile,10,1,1
tt0274428,Divine Intervention,6.6,4100.0,"['Elia Suleiman', 'Manal Khader', 'George Ibrahim', 'Amer Daher', 'Jamel Daher', 'Lufuf Nuweiser', 'Read Masarweh', 'Bassem Loulou', 'Salwa Nakkara', 'Naaman Jarjoura']",['Elia Suleiman'],['Elia Suleiman'],3.0,2.0,2.0,2.3333333333333335,Low-profile,Low-profile,Low-profile,10,1,1
tt0051588,It Happened in Broad Daylight,7.8,5800.0,"['Heinz Rühmann', 'Sigfrit Steiner', 'Siegfried Lowitz', 'Michel Simon', 'Heinrich Gretler', 'Gert Fröbe', 'Berta Drews', 'Ewald Balser', 'Roger Livesey', 'María Rosa Salgado']",['Ladislao Vajda'],"['Friedrich Dürrenmatt', 'Hans Jacoby', 'Ladislao Vajda']",50.0,14.0,26.0,30.0,Low-profile,Low-profile,High-profile,10,1,3
tt0097848,Mat,7.4,204.0,"['Inna Churikova', 'Viktor Rakov', 'Aleksandr Shishonok', 'Liubomiras Laucevicius', 'Aleksandr Karin', 'Dmitriy Pevtsov', 'Ivan Kabardin', 'Vladimir Prozorov', 'Vladimir Fateyev', 'Antonella Interlenghi']",['Gleb Panfilov'],"['Gleb Panfilov', 'Maxim Gorky']",7.0,4.0,10.0,7.0,Low-profile,Low-profile,Low-profile,10,1,2
tt0181190,¡Ahí madre!,7.1,119.0,"['Enrique Cuenca', 'Eduardo Manzano', 'Norma Lazareno', 'Marco Antonio Muñiz', 'Manuel Galaviz', 'Antonio Valdés', 'Ramón Valdés', 'Sergio Guzik', 'Jorge Zamora', 'Cristina Blum']",['Rafael Baledón'],"['Rafael Baledón', 'Roberto Gómez Bolaños']",12.0,26.0,12.0,16.666666666666668,Low-profile,High-profile,Low-profile,10,1,2
tt0094813,Bulletproof,4.9,1500.0,"['Gary Busey', 'Darlanne Fluegel', 'Henry Silva', 'Thalmus Rasulala', 'L.Q. Jones', 'René Enríquez', 'Mills Watson', 'James Andronica', 'R.G. Armstrong', 'William Smith']",['Steve Carver'],"['T.L. Lankford', 'Fred Olen Ray', 'B.J. Goldman']",54.0,11.0,15.0,26.666666666666668,Low-profile,Low-profile,Low-profile,10,1,3
tt0100980,The Nocturnal Demon,5.7,70.0,"['Alfred Cheung', 'Moon Lee', 'Anthony Chan', 'Siu-Ho Chin', 'Wing Cho', 'Isabella Chow', 'Ju Fang', 'Wai-Jan Koo', 'Kau Lam', 'Billy Lau']",['Ricky Lau'],"['Lai Ling Cheung', 'Wing-Keung Lo']",14.0,7.0,4.0,8.333333333333334,Low-profile,Low-profile,Low-profile,10,1,2
tt0180309,With Wings Outspread,5.2,21.0,"['Fred Terry', 'Walter Franklin', 'Madeline Cassinelli']",['Robert J. Horner'],"['Fred Terry', 'Walter Franklin', 'Madeline Cassinelli']",2.0,5.0,1.0,2.6666666666666665,Low-profile,Low-profile,Low-profile,3,1,3
tt0019354,Saxophon-Susi,8.0,36.0,"['Anny Ondra', 'Mary Parker', 'Gaston Jacquet', 'Olga Limburg', 'Malcolm Tod', 'Grit Haid', 'Margarete Kupfer', 'Paul Biensfeldt', 'Mira Dore', 'Karl Eichberger']",['Karel Lamac'],"['Bobby E. Lüthge', 'Tom Maro', 'Hans H. Zerlett']",35.0,32.0,34.0,33.666666666666664,Low-profile,High-profile,High-profile,10,1,3
tt0293716,Joseph and Zuleika,5.3,107.0,"['Cüneyt Arkin', 'Fourouzan', 'Yasemin Alev', 'Ali Zandi', 'Taghi Zohuri', 'Yasamin', ""Mohammad Reza Rafi'i"", 'Mirzadeh Tataee', 'Dariush Talayi', 'Fereydoon Nariman']",['Esmail Koushan'],"['Cüneyt Arkin', 'Fourouzan', 'Yasemin Alev']",23.0,1.0,4.0,9.333333333333334,Low-profile,Low-profile,Low-profile,10,1,3
tt0027347,The Beloved Vagabond,5.8,87.0,"['Maurice Chevalier', 'Betty Stockfeld', 'Margaret Lockwood', 'Desmond Tester', 'Austin Trevor', 'Peter Haddon', 'Charles Carson', 'Cathleen Nesbitt', 'Barbara Gott', 'Amy Veness']",['Curtis Bernhardt'],"['William J. Locke', 'Hugh Mills', 'Walter Creighton']",36.0,33.0,13.0,27.333333333333332,Low-profile,High-profile,Low-profile,10,1,3
tt0015364,Stepping Lively,6.3,18.0,"['Richard Talmadge', 'Mildred Harris', 'Norval MacGregor', 'Brinsley Shaw', 'Fred Kelsey', 'Mario Carillo', 'William Clifford', 'John Webb Dillion', 'Victor Metzetti']",['James W. Horne'],['Frank Howard Clark'],59.0,40.0,32.0,43.666666666666664,Low-profile,High-profile,High-profile,9,1,1
tt0063679,Tepepa,6.6,1300.0,"['Tomas Milian', 'Orson Welles', 'John Steiner', 'José Torres', 'Luciano Casamonica', 'Annamaria Lanciaprima', 'Paloma Cela', 'Clara Colosimo', 'Rafael Hernández', 'Giancarlo Badessi']",['Giulio Petroni'],"['Franco Solinas', 'Ivan Della Mea']",64.0,6.0,15.0,28.333333333333332,Low-profile,Low-profile,Low-profile,10,1,2
tt0014559,The Trail of the Lonesome Pine,7.2,13.0,"['Mary Miles Minter', 'Antonio Moreno', 'Ernest Torrence', 'Ed Brady', 'Frances Warner', 'J.S. Stembridge', 'Cullen Tate']",['Charles Maigne'],"['John Fox Jr.', 'Will M. Ritchey', 'Eugene Walter']",50.0,8.0,16.0,24.666666666666668,Low-profile,Low-profile,Low-profile,7,1,3
tt0026400,The Gay Deception,6.7,482.0,"['Francis Lederer', 'Frances Dee', 'Benita Hume', 'Alan Mowbray', 'Lennox Pawle', 'Adele St. Maur', 'Akim Tamiroff', 'Luis Alberni', 'Lionel Stander', 'Ferdinand Gottschalk']",['William Wyler'],"['Stephen Morehouse Avery', 'Don Hartman', 'Patterson McNutt']",117.0,47.0,28.0,64.0,High-profile,High-profile,High-profile,10,1,3
tt0016284,The Return of Peter Grimm,6.1,29.0,"['Alec B. Francis', 'John Roche', 'Janet Gaynor', 'Richard Walling', 'Lionel Belmore', 'Elizabeth Patterson', 'Sammy Cohen', 'Florence Gilbert', 'Leon Janney', 'Mickey McBan']",['Victor Schertzinger'],"['David Belasco', 'Bradley King', 'Helen Klumph']",86.0,49.0,42.0,59.0,High-profile,High-profile,High-profile,10,1,3
tt0021062,Let's Go Places,7.0,20.0,"['Joseph Wagstaff', 'Lola Lane', 'Sharon Lynn', 'Frank Richardson', 'Walter Catlett', 'Dixie Lee', 'Ilka Chase', 'Larry Steers', 'Betty Grable', 'Charles Judels']",['Frank R. Strayer'],"['Andrew Bennison', 'Billy K. Wells']",86.0,54.0,13.0,51.0,High-profile,High-profile,Low-profile,10,1,2
tt0125815,Kara Murat: Seyh Gaffar'a Karsi,5.3,791.0,"['Cüneyt Arkin', 'Daniela Giordano', 'Pasquale Basile', 'Sercin Erdem', 'Yavuz Selekman', 'Hüseyin Alp', 'Kadir Savun', 'Turgut Özatay', 'Atilla Ergün', 'Bora Ayanoglu']",['Natuk Baytan'],"['Fuat Özlüer', 'Erdogan Tünas', 'Rahmi Muratoglu']",23.0,11.0,17.0,17.0,Low-profile,Low-profile,Low-profile,10,1,3
tt0363290,Purple Butterfly,6.1,1400.0,"['Ziyi Zhang', 'Tôru Nakamura', 'Ye Liu', 'Yuanzheng Feng', 'Bingbing Li', 'Kin Ei', 'Leni Lan Crazybarby', 'Seiichiro Hashimoto', 'Wang Kai', 'Felicia Pullam']",['Ye Lou'],['Ye Lou'],17.0,5.0,4.0,8.666666666666666,Low-profile,Low-profile,Low-profile,10,1,1
tt0027330,Ballerine,5.6,37.0,"['Silvana Jachino', 'Maria Denis', 'Antonio Centa', 'Olivia Fried', 'Maria Ray', 'Laura Nucci', 'Giorgio Bianchi', 'Livio Pavanelli', 'Carlo Fontana', 'Fausto Guerzoni']",['Gustav Machatý'],"['Giuseppe Adami', 'Albrecht Joseph']",18.0,11.0,7.0,12.0,Low-profile,Low-profile,Low-profile,10,1,2
tt0409459,Watchmen,7.6,596000.0,"['Jackie Earle Haley', 'Patrick Wilson', 'Carla Gugino', 'Malin Akerman', 'Billy Crudup', 'Matthew Goode', 'Jeffrey Dean Morgan', 'Matt Frewer', 'Stephen McHattie', 'Laura Mennell']",['Zack Snyder'],"['Dave Gibbons', 'David Hayter', 'Alex Tse']",36.0,12.0,4.0,17.333333333333332,Low-profile,Low-profile,Low-profile,10,1,3
tt0095649,The Moderns,6.6,2100.0,"['Keith Carradine', 'Linda Fiorentino', 'Wallace Shawn', 'Geneviève Bujold', 'Geraldine Chaplin', ""Kevin J. O'Connor"", 'John Lone', 'Charlélie Couture', 'Elsa Raven', 'Ali Giron']",['Alan Rudolph'],"['Alan Rudolph', 'Jon Bradshaw']",49.0,19.0,15.0,27.666666666666668,Low-profile,Low-profile,Low-profile,10,1,2
tt0044383,To Hell with the Virtue,5.0,37.0,"['Henri Génès', 'Liliane Bert', 'Julien Carette', 'Maurice Régamey', 'Félix Oudart', 'Lili Bontemps', 'Simone Paris', 'Louis de Funès', 'Josselin', 'Albert Rémy']",['Jean Laviron'],"['Jean Guitton', 'Jean Laviron']",58.0,1.0,6.0,21.666666666666668,Low-profile,Low-profile,Low-profile,10,1,2
tt0095271,Halloween 4: The Return of Michael Myers,5.8,61000.0,"['Donald Pleasence', 'Ellie Cornell', 'Danielle Harris', 'George P. Wilbur', 'Michael Pataki', 'Beau Starr', 'Kathleen Kinmont', 'Sasha Jenson', 'Gene Ross', 'Carmen Filpi']",['Dwight H. Little'],"['Dhani Lipsius', 'Larry Rattner', 'Benjamin Ruffner']",103.0,10.0,2.0,38.333333333333336,High-profile,Low-profile,Low-profile,10,1,3
tt0067765,Smoke,5.1,54.0,"['Christina Lindberg', 'Axelle Axell', 'Ulf Brunnberg', 'Lena Edling', 'Elisabet Gustavsson', 'Lee Hazlewood', 'Herman Howell', 'Monika Karlberg', 'Badou Kassé', 'Björn Lindberg']",['Torbjörn Axelman'],"['Torbjörn Axelman', 'Lee Hazlewood']",14.0,1.0,1.0,5.333333333333333,Low-profile,Low-profile,Low-profile,10,1,2
tt0304262,The Happiness of the Katakuris,6.9,10000.0,"['Kenji Sawada', 'Keiko Matsuzaka', 'Shinji Takeda', 'Naomi Nishida', 'Kiyoshirô Imawano', 'Tetsurô Tanba', 'Naoto Takenaka', 'Tamaki Miyazaki', 'Takashi Matsuzaki', 'Yoshiki Arizono']",['Takashi Miike'],"['Ai Kennedy', 'Kikumi Yamagishi']",32.0,19.0,3.0,18.0,Low-profile,Low-profile,Low-profile,10,1,2
tt0048040,It Happened on July 20th,6.6,357.0,"['Bernhard Wicki', 'Karl Ludwig Diehl', 'Carl Wery', 'Erik Frey', 'Kurt Meisel', 'Albert Hehn', 'Til Kiwe', 'Jochen Hauer', 'Walter Holten', 'Hans Cossy']",['Georg Wilhelm Pabst'],"['Werner P. Zibaso', 'Gustav Machatý']",16.0,29.0,19.0,21.333333333333332,Low-profile,High-profile,Low-profile,10,1,2
tt0086156,Pukar,5.8,392.0,"['Amitabh Bachchan', 'Zeenat Aman', 'Randhir Kapoor', 'Tina Ambani', 'Prem Chopra', 'Shreeram Lagoo', 'Paidi Jairaj', 'Chand Usmani', 'Viju Khote', 'Shobha Khote']",['Ramesh Behl'],"['Madan Joshi', 'G.R. Kamath']",124.0,2.0,13.0,46.333333333333336,High-profile,Low-profile,Low-profile,10,1,2
tt0103926,Careful,7.0,2000.0,"['Kyle McCulloch', 'Gosia Dobrowolska', 'Sarah Neville', 'Brent Neale', 'Paul Cox', 'Victor Cowie', ""Michael O'Sullivan"", 'Vince Rimmer', 'Katya Gardner', 'Jackie Burroughs']",['Guy Maddin'],"['Guy Maddin', 'George Toles']",11.0,11.0,10.0,10.666666666666666,Low-profile,Low-profile,Low-profile,10,1,2
tt0055718,13 West Street,6.3,979.0,"['Alan Ladd', 'Rod Steiger', 'Michael Callan', 'Dolores Dorn', 'Kenneth MacKenna', 'Margaret Hayes', 'Stanley Adams', 'Chris Robinson', 'Jeanne Cooper', 'Arnold Merritt']",['Philip Leacock'],"['Bernard C. Schoenfeld', 'Robert Presnell Jr.', 'Leigh Brackett']",62.0,16.0,12.0,30.0,Low-profile,Low-profile,Low-profile,10,1,3
tt0035538,We'll Meet Again,5.9,171.0,"['Vera Lynn', 'Geraldo', 'Patricia Roc', 'Ronald Ward', 'Donald Gray', 'Frederick Leister', 'Betty Jardine', ""Brefni O'Rorke"", 'Marian Spencer', 'Peter Gawthorne']",['Philip Brandon'],"['James Seymour', 'Howard Thomas', 'John L. Arthur']",38.0,3.0,15.0,18.666666666666668,Low-profile,Low-profile,Low-profile,10,1,3
tt0404032,The Exorcism of Emily Rose,6.7,144000.0,"['Laura Linney', 'Tom Wilkinson', 'Shohreh Aghdashloo', 'Campbell Scott', 'Jennifer Carpenter', 'Colm Feore', 'Joshua Close', 'Kenneth Welsh', 'Duncan Fraser', 'JR Bourne']",['Scott Derrickson'],"['Paul Harris Boardman', 'Scott Derrickson']",50.0,8.0,8.0,22.0,Low-profile,Low-profile,Low-profile,10,1,2
tt0184940,"O Thanasis, i Ioulietta kai ta loukanika",6.1,134.0,"['Thanasis Vengos', 'Aimilia Ypsilanti', 'Dimitris Bislanis', 'Christos Kalavrouzos', 'Hristos Zorbas', 'Evagelia Samiotaki', 'Dimitris Papaioannou', 'Kostas Mendis', 'Popi Deligianni', 'Syvilla Katsouridi']",['Dinos Katsouridis'],"['Vasilis Andreopoulos', 'Napoleon Eleftheriou', 'Dinos Katsouridis']",19.0,3.0,3.0,8.333333333333334,Low-profile,Low-profile,Low-profile,10,1,3
tt0026524,In Old Kentucky,6.4,165.0,"['Will Rogers', 'Dorothy Wilson', 'Russell Hardie', 'Charles Sellon', 'Louise Henry', 'Esther Dale', 'Alan Dinehart', 'Charles Richman', 'Etienne Girardot', 'John Ince']",['George Marshall'],"['Charles T. Dazey', 'Sam Hellman', 'Gladys Lehman']",70.0,81.0,41.0,64.0,High-profile,High-profile,High-profile,10,1,3
tt0078971,Cicciolina amore mio,4.3,140.0,"['Ilona Staller', 'Patrizia Basso', 'Giancarlo Marinangeli', 'Paola Ludovica Barbanera', 'Enrico Bessieres', 'Tina Capecchi', 'Ciro Cefaro', 'Charlie Cho', 'Claudio Vacca', 'Thordis Rubivi Wende']","['Amasi Damiani', 'Bruno Mattei', 'Riccardo Schicchi']","['Amasi Damiani', 'Riccardo Schicchi']",18.0,27.0,3.0,16.0,Low-profile,High-profile,Low-profile,10,3,2
tt0040830,Spring in Park Lane,7.1,289.0,"['Anna Neagle', 'Michael Wilding', 'Tom Walls', 'Peter Graves', 'Marjorie Fielding', 'Nigel Patrick', 'G.H. Mulcaster', 'Josephine Fitzgerald', 'Lana Morris', 'Nicholas Phipps']",['Herbert Wilcox'],"['Nicholas Phipps', 'Alice Duer Miller', 'A.E. Thomas']",54.0,44.0,23.0,40.333333333333336,Low-profile,High-profile,High-profile,10,1,3
tt0239406,Flashback,5.2,1100.0,"['Valerie Niehaus', 'Xaver Hutter', 'Alexandra Neldel', 'Simone Hanselmann', 'Erich Schleyer', 'Katja Woywood', 'Fabian Zapatka', 'Christian Näthe', 'Michael Greiling', 'Nicola Etzelstorfer']",['Michael Karen'],"['Jimmy Sangster', 'Natalie Scharf']",3.0,1.0,36.0,13.333333333333334,Low-profile,Low-profile,High-profile,10,1,2
tt9015306,ZZ Top: That Little Ol' Band from Texas,7.5,2000.0,"['Billy Gibbons', 'Dusty Hill', 'Frank Beard', 'ZZ Top', 'Robin Hood Brians', 'Josh Homme', 'Terry Manning', ""'Country' Winston Marshall"", 'Steve Miller', 'Howard Bloom']",['Sam Dunn'],"['Ralph Chapman', 'Sam Dunn']",2.0,1.0,1.0,1.3333333333333333,Low-profile,Low-profile,Low-profile,10,1,2
tt1017442,House of Usher,3.1,621.0,"['Frank Mentier', 'Michael Cardelle', 'Jaimyse Haft', 'Jack Carlisle', 'Dan Fugardi', 'Taylor M. Graham', 'Bart Voitila', 'Ian Shaw', 'Jill Jacobson', 'Gino Colbert']",['David DeCoteau'],"['Simon Savory', 'Edgar Allan Poe']",5.0,17.0,52.0,24.666666666666668,Low-profile,Low-profile,High-profile,10,1,2
tt0016783,The Devil's Circus,6.7,199.0,"['Norma Shearer', 'Charles Emmett Mack', 'Carmel Myers', 'John Miljan', 'Claire McDowell', 'Joyce Coad', 'Buddy the Dog', 'Margie Angus', 'Mary Angus', 'Charles Becker']",['Benjamin Christensen'],"['H.H. Caldwell', 'Benjamin Christensen', 'Katherine Hilliker']",134.0,11.0,20.0,55.0,High-profile,Low-profile,Low-profile,10,1,3
tt0171765,Salt & Gold,6.8,498.0,"['Libuse Safránková', 'Gábor Nagy', 'Karol Machata', 'Ladislav Chudík', 'Dietlinde Turban', 'Lubomír Paulovic', 'Zuzana Kocúriková', 'Juraj Kukura', 'Dieter Kirchlechner', 'Jozef Kroner']",['Martin Hollý'],"['Bozena Nemcová', 'Martin Hollý', 'Peter Kovacik']",10.0,1.0,7.0,6.0,Low-profile,Low-profile,Low-profile,10,1,3
tt0033127,Sérénade,5.8,18.0,"['Lilian Harvey', 'Louis Jouvet', 'Bernard Lancret', 'Félix Oudart', 'Roger Bourdin', 'Marcel Lupovici', 'Auguste Bovério', 'Marcel Vallée', 'Alexandre Rignault', 'Pierre Magnier']",['Jean Boyer'],"['Jacques Companéez', 'Max Maret', 'Ernst Neubach']",36.0,16.0,41.0,31.0,Low-profile,Low-profile,High-profile,10,1,3
tt3057836,Documented,6.7,165.0,"['Emelie Salinas', 'Leonila Salinas', 'Jose Antonio Vargas']","['Jose Antonio Vargas', 'Ann Lupo']",['Jose Antonio Vargas'],1.0,1.0,2.0,1.3333333333333333,Low-profile,Low-profile,Low-profile,3,2,1
tt0080695,El erótico enmascarado,4.3,132.0,"['Fernando Esteso', 'Antonio Ozores', 'África Pratt', 'María Salerno', 'Azucena Hernández', 'Juanito Navarro', 'María Isbert', 'Luis Lorenzo', 'Adrián Ortega', 'Chus Lampreave']",['Mariano Ozores'],['Mariano Ozores'],15.0,4.0,8.0,9.0,Low-profile,Low-profile,Low-profile,10,1,1
tt0034324,Two Gun Sheriff,5.9,33.0,"[""Don 'Red' Barry"", 'Lynn Merrick', 'Jay Novello', 'Lupita Tovar', 'Milton Kibbee', 'Fred Kohler Jr.', 'Marin Sais', ""Fred 'Snowflake' Toones"", 'Dirk Thane', 'Arch Hall Sr.']",['George Sherman'],"['Bennett Cohen', 'Doris Schroeder']",51.0,81.0,42.0,58.0,Low-profile,High-profile,High-profile,10,1,2
tt0050229,The Careless Years,5.6,242.0,"['Dean Stockwell', 'Natalie Trundy', 'John Larch', 'Barbara Billingsley', 'John Stephenson', 'Maureen Cassidy', 'Mason Alan Dinehart', 'Virginia Christine', 'Gail Bonney', 'Claire Carleton']",['Arthur Hiller'],"['John Howard Lawson', 'Mitch Lindemann']",49.0,32.0,19.0,33.333333333333336,Low-profile,High-profile,Low-profile,10,1,2
tt0021015,Juno and the Paycock,4.6,2600.0,"['Sara Allgood', 'Edward Chapman', 'Barry Fitzgerald', ""Maire O'Neill"", 'Sidney Morgan', 'John Laurie', 'Dave Morris', ""Kathleen O'Regan"", 'John Longden', 'Dennis Wyndham']",['Alfred Hitchcock'],"[""Sean O'Casey"", 'Alfred Hitchcock', 'Alma Reville']",51.0,57.0,18.0,42.0,Low-profile,High-profile,Low-profile,10,1,3
tt5124414,Asu wa nipponbare,7.4,5.0,"['Kyôko Akemi', 'Shinobu Araki', ""Shin'ichi Himori"", 'Wakako Kunitomo', 'Seijirô Mayama', 'Sachiko Mitani', 'Michitarô Mizushima', 'Genjirô Sakada', 'Gosho Shoichi']",['Hiroshi Shimizu'],['Hiroshi Shimizu'],19.0,15.0,7.0,13.666666666666666,Low-profile,Low-profile,Low-profile,9,1,1
tt1598642,Z for Zachariah,6.0,33000.0,"['Chiwetel Ejiofor', 'Chris Pine', 'Margot Robbie']",['Craig Zobel'],"['Nissar Modi', ""Robert C. O'Brien""]",34.0,4.0,2.0,13.333333333333334,Low-profile,Low-profile,Low-profile,3,1,2
tt5835100,Samaritan's Purse presents Facing Darkness,7.5,95.0,"['Franklin Graham', 'Kent Brantly', 'Amber Brantly', 'Writebol Nancy', 'James Bronson', 'Tracey de Leon', 'Rebecca DeRienzo', 'Norwood Ezzell', 'Dawn Giovonni', 'Adrian Graham']",['Arthur Rasco'],"['Franklin Graham', 'Kent Brantly', 'Amber Brantly']",1.0,1.0,1.0,1.0,Low-profile,Low-profile,Low-profile,10,1,3
tt0049014,The Black Tent,5.5,506.0,"['Donald Sinden', 'Anthony Steel', 'Anna Maria Sandri', 'André Morell', 'Ralph Truman', 'Donald Pleasence', 'Anthony Bushell', 'Michael Craig', 'Anton Diffring', 'Frederick Jaeger']",['Brian Desmond Hurst'],"['Robin Maugham', 'Bryan Forbes']",103.0,21.0,28.0,50.666666666666664,High-profile,Low-profile,High-profile,10,1,2
tt0070637,Saudagar,7.4,914.0,"['Nutan', 'Amitabh Bachchan', 'Trilok Kapoor', 'Padma Khanna', 'Murad', 'Leela Mishra', 'Dev Kishan', 'Jugnu', 'V. Gopal', 'C.S. Dubey']",['Sudhendu Roy'],"['Narendranath Mitra', 'Sudhendu Roy', 'P.L. Santoshi']",124.0,1.0,9.0,44.666666666666664,High-profile,Low-profile,Low-profile,10,1,3
tt0035360,Son of Fury: The Story of Benjamin Blake,7.1,1900.0,"['Tyrone Power', 'Gene Tierney', 'George Sanders', 'Frances Farmer', 'Roddy McDowall', 'John Carradine', 'Elsa Lanchester', 'Harry Davenport', 'Kay Johnson', 'Dudley Digges']",['John Cromwell'],"['Philip Dunne', 'Edison Marshall', 'Jacques Monteux']",163.0,45.0,32.0,80.0,High-profile,High-profile,High-profile,10,1,3
tt0049957,Wiretapper,5.6,205.0,"['Bill Williams', 'Georgia Lee', 'Douglas Kennedy', 'Richard Benedict', 'Stanley Clements', 'Paul Picerni', 'Ric Roman', 'Steve Conte', 'Phil Tead', 'Howard Wendell']",['Dick Ross'],"['Jim Vaus Jr.', ""John O'Dea"", 'Billy Graham']",54.0,6.0,9.0,23.0,Low-profile,Low-profile,Low-profile,10,1,3
tt2707848,Saint Laurent,6.1,6700.0,"['Gaspard Ulliel', 'Jérémie Renier', 'Louis Garrel', 'Léa Seydoux', 'Aymeline Valade', 'Amira Casar', 'Micha Lescot', 'Helmut Berger', 'Valeria Bruni Tedeschi', 'Valérie Donzelli']",['Bertrand Bonello'],"['Bertrand Bonello', 'Thomas Bidegain']",23.0,7.0,13.0,14.333333333333334,Low-profile,Low-profile,Low-profile,10,1,2
tt1085779,The Hole,5.7,25000.0,"['Chris Massoglia', 'Haley Bennett', 'Nathan Gamble', 'Teri Polo', 'Bruce Dern', 'Quinn Lord', 'John DeSantis', 'Douglas Chapman', 'Mark Pawson', 'Peter Shinkoda']",['Joe Dante'],['Mark L. Smith'],72.0,15.0,8.0,31.666666666666668,High-profile,Low-profile,Low-profile,10,1,1
tt0024496,Reunion in Vienna,6.0,372.0,"['John Barrymore', 'Diana Wynyard', 'Frank Morgan', 'Henry Travers', 'May Robson', 'Eduardo Ciannelli', 'Una Merkel', 'Bodil Rosing', 'Bela Loblov', 'Morris Nussbaum']",['Sidney Franklin'],"['Robert E. Sherwood', 'Ernest Vajda', 'Claudine West']",84.0,30.0,35.0,49.666666666666664,High-profile,High-profile,High-profile,10,1,3
tt0044364,Another Man's Poison,6.8,3800.0,"['Bette Davis', 'Gary Merrill', 'Emlyn Williams', 'Anthony Steel', 'Barbara Murray', 'Reginald Beckwith', 'Edna Morris']",['Irving Rapper'],"['Leslie Sands', 'Val Guest']",88.0,23.0,52.0,54.333333333333336,High-profile,High-profile,High-profile,7,1,2
