year,month,star_count,runtime,averageRating
1934,4,10,1.0,4.7
1959,9,9,1.0,4.5
2004,1,10,1.0,5.4
1951,11,10,1.0,6.4
2014,6,9,1.0,7.6
1950,4,10,1.0,6.5
1928,4,9,1.0,6.3
1943,9,10,1.0,7.0
1969,2,10,1.0,5.2
2006,3,2,1.0,6.2
1985,10,10,1.0,6.4
1943,5,6,1.0,5.7
1941,8,10,1.0,4.9
1973,10,10,3.0,6.4
1930,11,10,2.0,6.1
1936,3,10,1.0,5.5
1970,6,10,2.0,7.6
1984,5,10,1.0,5.0
1960,10,10,1.0,5.0
1991,10,10,1.0,3.5
2020,7,10,1.0,5.1
1928,1,10,1.0,6.3
2007,10,10,1.0,6.8
1994,9,10,1.0,6.3
1947,8,10,55.0,6.2
1950,5,10,1.0,5.8
1941,5,10,1.0,5.7
1936,6,10,1.0,6.2
2005,11,10,1.0,6.6
2007,9,9,1.0,4.7
1971,6,10,1.0,3.8
1958,6,10,1.0,6.6
1930,3,10,1.0,4.9
1977,11,10,2.0,7.0
1965,9,10,1.0,6.9
1964,9,10,1.0,6.3
1943,10,10,1.0,6.3
1967,9,10,1.0,4.3
1930,5,10,1.0,5.0
1959,1,10,1.0,7.5
1941,3,10,1.0,5.3
2017,10,10,1.0,6.2
2016,6,10,2.0,7.2
2011,1,10,1.0,7.0
2019,12,10,1.0,6.1
1936,4,10,1.0,7.0
1960,5,10,1.0,4.3
1992,5,10,1.0,8.3
1995,9,9,1.0,6.6
1973,4,10,1.0,6.9
1985,10,10,1.0,6.6
1968,8,10,1.0,5.6
1982,2,10,1.0,6.5
1952,5,10,1.0,5.3
1946,3,3,1.0,7.9
2019,1,10,2.0,6.1
1958,6,10,1.0,5.2
2021,9,10,1.0,7.1
1968,10,10,1.0,6.2
2001,3,10,1.0,6.2
1983,2,10,1.0,5.2
1978,1,10,2.0,9.0
1986,2,10,1.0,5.8
1920,12,10,5.0,7.2
2007,7,10,1.0,6.7
1925,1,7,1.0,6.4
1947,12,10,1.0,6.7
2013,9,10,1.0,6.9
1949,6,10,1.0,5.0
1965,9,10,2.0,8.5
1951,3,10,1.0,6.6
2007,8,10,1.0,5.4
1953,12,10,1.0,5.8
1963,9,10,1.0,7.5
2006,9,10,2.0,7.1
1985,9,10,1.0,6.5
1984,6,10,2.0,7.8
2005,11,3,1.0,7.0
1925,1,10,1.0,6.2
2011,10,10,1.0,7.0
1973,5,10,1.0,6.6
1929,9,10,1.0,5.5
2025,3,8,1.0,7.7
2017,5,10,2.0,4.5
1939,6,10,59.0,5.7
1954,12,10,1.0,6.7
2023,6,10,1.0,6.8
1988,9,10,1.0,6.0
1997,8,10,1.0,6.8
1994,4,10,2.0,6.9
1980,3,10,1.0,6.0
1940,9,10,1.0,6.7
1932,1,10,59.0,5.8
1939,9,10,2.0,7.4
2019,12,10,2.0,6.4
2024,7,10,1.0,5.5
1927,2,9,1.0,6.8
2019,4,10,1.0,5.8
1960,9,10,1.0,6.4
1974,10,10,1.0,5.8
2018,8,10,1.0,5.5
2022,9,10,1.0,6.4
1995,7,10,1.0,6.8
1921,12,4,1.0,5.9
1957,1,10,1.0,4.7
1970,4,10,1.0,4.0
2014,9,10,1.0,6.8
1969,2,10,1.0,6.9
2004,8,10,1.0,7.1
1955,4,10,1.0,6.0
2012,8,10,1.0,2.5
1957,10,10,1.0,5.6
1980,6,10,2.0,8.7
1923,12,7,1.0,5.6
1955,8,10,1.0,7.0
1931,9,10,1.0,5.6
1983,8,10,1.0,5.4
1998,4,10,1.0,6.2
1945,3,10,1.0,5.5
1991,10,10,1.0,5.3
1943,1,10,59.0,5.9
1975,2,10,1.0,5.7
2008,6,9,1.0,8.0
1990,12,10,1.0,6.4
1967,2,10,2.0,5.8
1961,12,10,1.0,5.6
1950,1,10,1.0,3.5
2011,1,1,1.0,7.8
1943,3,10,1.0,5.0
1964,2,10,1.0,6.7
2016,7,10,1.0,4.5
1991,9,10,1.0,3.9
1999,5,10,1.0,7.0
1959,4,3,1.0,6.4
1995,3,10,1.0,4.6
1998,3,10,2.0,6.6
1943,12,10,1.0,6.3
1941,12,8,1.0,4.8
1979,7,10,1.0,7.2
1995,5,10,1.0,5.7
1983,4,10,1.0,6.6
1954,9,10,1.0,6.5
1964,2,10,1.0,6.6
2019,6,10,2.0,7.7
1976,11,10,1.0,7.0
1981,1,10,1.0,4.0
1927,10,8,1.0,6.8
1941,4,10,57.0,5.3
1975,8,10,1.0,6.6
2008,12,10,2.0,7.1
2008,6,10,1.0,5.6
1976,12,10,1.0,3.3
1978,10,10,1.0,6.2
1953,9,10,1.0,6.1
2008,11,10,1.0,7.3
1921,12,10,50.0,6.0
1981,2,10,1.0,5.7
1979,5,10,1.0,7.3
2022,4,10,2.0,4.7
1968,9,10,45.0,7.4
1950,6,10,1.0,6.0
1966,5,10,1.0,4.4
2011,10,10,1.0,6.4
1987,3,10,1.0,5.1
1931,9,10,59.0,6.1
1963,8,10,1.0,6.2
1960,3,10,1.0,8.1
1932,11,10,1.0,6.3
1978,12,10,1.0,7.5
2003,2,10,1.0,5.4
1975,9,10,1.0,5.4
1972,4,10,2.0,7.1
1955,1,10,1.0,7.6
1982,5,10,1.0,7.0
1954,6,10,1.0,6.7
1947,7,10,1.0,6.1
2016,9,10,2.0,6.5
1966,9,10,1.0,5.9
1965,5,10,1.0,6.8
2004,10,1,1.0,6.8
1962,5,10,1.0,6.5
1991,1,10,2.0,6.7
1938,9,10,1.0,6.4
1989,11,10,1.0,4.4
1995,11,8,1.0,7.5
1979,11,10,1.0,6.5
2020,12,10,2.0,6.0
1979,9,5,1.0,7.3
2007,4,10,1.0,3.8
1942,2,10,1.0,6.3
1959,7,5,1.0,5.7
2001,10,10,1.0,4.4
1970,9,10,3.0,7.8
2004,3,10,1.0,7.5
1941,8,10,1.0,7.3
1969,10,10,1.0,5.9
2024,9,10,1.0,5.4
1977,9,10,1.0,6.7
1951,12,10,1.0,6.2
1956,12,10,1.0,7.1
1978,7,10,1.0,6.6
1946,8,10,1.0,5.4
1930,10,10,1.0,5.8
1993,9,1,1.0,5.9
1977,1,10,1.0,6.1
2010,5,10,1.0,7.1
1946,1,10,1.0,6.6
2011,4,10,1.0,5.7
1950,3,10,1.0,6.5
1971,5,10,1.0,7.0
1941,10,10,1.0,5.7
1930,12,6,1.0,6.0
2005,2,10,1.0,5.7
1942,9,10,1.0,7.1
1956,11,1,1.0,7.2
1984,12,10,1.0,7.0
1978,11,10,1.0,6.8
1958,7,10,1.0,5.2
1960,11,10,1.0,7.5
2021,6,4,1.0,5.6
2019,2,10,2.0,4.3
1961,3,10,1.0,6.1
2021,10,10,2.0,7.1
1932,6,10,1.0,5.4
2018,5,10,3.0,7.4
1930,8,10,1.0,7.5
1946,1,10,1.0,5.6
2011,8,10,2.0,8.2
1964,9,10,1.0,6.2
1972,6,10,1.0,6.1
1970,5,10,1.0,7.0
1973,9,10,1.0,6.8
1994,12,10,1.0,6.7
2007,10,10,1.0,6.2
1998,11,10,1.0,5.9
1983,11,10,1.0,6.1
1993,9,10,1.0,4.7
1948,9,10,1.0,6.8
2000,12,10,2.0,5.2
1987,1,8,1.0,5.5
1930,5,10,1.0,6.1
2019,8,10,2.0,6.5
1920,12,6,1.0,6.6
1923,2,10,1.0,4.9
1992,3,10,1.0,6.8
1942,5,10,1.0,7.0
1954,9,10,1.0,7.1
1922,1,10,1.0,6.7
2006,9,10,1.0,6.7
1965,10,10,2.0,6.8
1950,12,10,1.0,6.2
1985,7,10,1.0,6.7
2010,9,10,1.0,6.1
1926,5,10,50.0,5.2
1930,1,10,1.0,7.7
2001,6,10,1.0,7.7
2021,1,10,1.0,7.1
1995,3,10,1.0,6.8
1955,2,10,1.0,6.5
1925,10,10,1.0,7.0
1942,7,10,1.0,6.6
2006,10,10,1.0,6.8
1976,4,10,2.0,5.9
1951,4,10,1.0,6.8
1999,5,10,1.0,6.4
2008,6,1,1.0,7.5
2020,12,10,1.0,6.3
2004,10,10,1.0,6.6
2006,4,10,1.0,6.0
1942,8,10,1.0,5.4
1965,3,10,1.0,6.1
1994,9,10,2.0,6.5
1961,2,10,1.0,6.2
1968,10,10,1.0,6.6
1971,11,10,1.0,3.6
1944,10,10,4.0,5.3
1999,3,10,1.0,3.7
1966,11,10,1.0,6.1
2004,8,10,1.0,5.8
2019,5,10,1.0,5.5
2025,3,10,1.0,9.4
1942,12,10,1.0,6.5
2017,2,10,2.0,6.8
1967,4,10,1.0,7.0
1969,12,10,2.0,7.4
1965,6,1,1.0,6.0
1998,6,10,1.0,6.3
1983,2,10,1.0,6.6
1960,7,10,1.0,5.6
1975,8,10,1.0,5.9
1926,2,10,1.0,6.8
1931,10,10,1.0,6.7
1942,1,1,1.0,6.6
1960,5,8,1.0,5.3
2015,3,10,1.0,6.5
1985,9,10,1.0,4.1
1952,9,10,1.0,5.1
2000,5,10,1.0,4.1
2019,12,10,1.0,6.6
1984,9,10,1.0,6.1
1973,1,10,1.0,6.1
1951,8,10,1.0,6.2
2008,1,10,1.0,2.8
1920,6,8,1.0,6.4
1960,8,10,2.0,7.7
1979,4,10,1.0,7.1
2004,1,10,1.0,5.4
2014,6,10,1.0,6.3
1951,8,10,1.0,6.5
1960,2,10,1.0,7.7
1935,3,10,1.0,5.8
1930,9,10,1.0,7.0
1985,10,10,1.0,6.4
1932,1,10,1.0,5.9
1939,5,10,1.0,8.1
2025,3,10,1.0,6.3
2006,3,10,1.0,6.5
1981,2,10,2.0,7.4
1933,3,10,2.0,6.5
1978,3,10,1.0,5.7
1960,10,10,1.0,6.0
1940,10,10,1.0,6.3
1930,2,10,1.0,5.2
1937,9,10,1.0,6.3
1987,10,10,1.0,4.8
1968,9,10,1.0,6.7
1974,7,10,1.0,5.3
1936,5,10,1.0,5.0
1993,4,10,2.0,7.8
1939,5,10,1.0,6.1
1988,1,10,1.0,7.8
1937,7,10,1.0,5.7
2023,5,1,1.0,7.3
2013,9,10,1.0,5.6
1970,3,10,1.0,5.3
2009,1,10,1.0,6.6
1952,12,10,1.0,5.8
2003,1,10,1.0,5.9
2015,8,10,1.0,6.4
1931,10,10,1.0,6.4
1981,2,10,1.0,4.7
1939,11,10,1.0,5.4
2002,3,10,1.0,6.0
1959,11,10,1.0,6.2
2013,11,10,2.0,8.0
1997,9,10,1.0,5.0
1965,11,10,1.0,8.3
1977,4,10,1.0,5.7
2000,2,10,2.0,7.8
1963,10,5,1.0,7.7
1972,8,10,1.0,4.9
1982,7,10,1.0,6.3
1981,10,9,1.0,7.7
1985,8,10,1.0,3.7
1983,7,10,1.0,4.9
2002,10,10,1.0,7.0
2011,10,3,1.0,7.0
1976,9,10,2.0,6.1
1953,3,10,1.0,7.1
1943,8,10,1.0,6.3
1997,8,10,1.0,5.6
1974,3,10,1.0,7.1
1945,1,10,1.0,7.0
1984,8,10,1.0,3.9
1923,6,10,1.0,7.1
2013,3,10,1.0,5.7
2017,6,8,1.0,5.6
1936,2,10,1.0,5.8
1951,6,10,1.0,6.5
1981,5,10,1.0,4.5
1985,8,10,1.0,6.6
1929,5,10,1.0,6.3
1950,12,10,1.0,5.7
1941,5,10,1.0,5.7
1948,9,10,1.0,6.5
2010,5,10,2.0,6.9
1983,12,10,1.0,6.6
1964,4,10,1.0,5.1
2012,7,10,1.0,4.8
1934,1,10,1.0,6.0
2021,8,10,1.0,5.7
1938,11,10,1.0,6.2
1967,5,10,1.0,4.3
1963,5,10,1.0,6.0
2011,9,10,1.0,7.9
1970,8,10,2.0,7.1
1952,2,10,1.0,6.3
1981,7,10,2.0,7.3
1937,1,10,1.0,6.0
1946,12,10,1.0,6.9
1950,4,10,1.0,6.4
1932,1,10,3.0,3.8
1978,12,10,1.0,5.0
2003,3,10,1.0,6.1
1990,10,10,1.0,5.2
1989,8,10,2.0,4.9
1941,1,1,52.0,4.3
1993,4,10,1.0,6.6
2013,11,10,2.0,7.2
1937,1,10,1.0,6.9
1997,7,10,1.0,6.9
1947,7,10,1.0,6.6
2010,12,10,1.0,8.0
2015,3,10,1.0,6.0
1977,2,10,1.0,5.4
1939,8,10,1.0,5.1
1930,12,10,1.0,6.9
1990,9,10,1.0,4.6
1984,9,10,1.0,5.5
2003,7,10,2.0,6.3
1958,12,10,1.0,4.3
1941,5,10,1.0,6.4
1982,5,10,2.0,7.4
1972,5,10,1.0,7.5
1971,1,10,1.0,4.2
2024,7,10,1.0,7.5
1940,11,10,1.0,6.2
1976,5,10,1.0,4.8
2005,4,10,1.0,6.2
1999,1,10,2.0,6.7
1933,1,10,1.0,6.4
1928,12,10,1.0,6.7
1949,6,10,1.0,7.2
1946,11,10,1.0,7.2
2021,7,9,1.0,5.9
1955,5,10,1.0,5.3
1934,3,10,1.0,6.9
1990,8,10,1.0,4.4
1929,3,10,1.0,7.1
1954,11,10,2.0,6.2
1934,6,10,1.0,7.3
1998,3,10,1.0,6.2
1947,11,10,1.0,7.1
2006,10,10,2.0,7.2
1952,6,10,54.0,5.7
1969,3,10,2.0,7.6
2014,8,10,1.0,7.2
1977,7,10,1.0,6.9
2003,8,10,1.0,6.7
1976,12,10,1.0,4.4
1924,10,1,1.0,6.9
1980,9,10,1.0,5.0
1986,10,10,1.0,5.6
1997,11,10,1.0,8.6
1958,2,10,1.0,7.3
2019,5,10,2.0,6.0
1947,2,10,1.0,6.5
2000,6,10,1.0,4.4
1983,11,10,1.0,6.6
1979,1,10,1.0,7.6
1980,2,10,1.0,6.7
1954,10,10,1.0,6.6
1932,4,10,1.0,7.0
1964,2,10,2.0,7.5
1943,8,10,1.0,6.0
1975,7,10,1.0,4.3
2007,3,10,1.0,7.2
1960,11,10,1.0,7.1
2016,12,10,2.0,7.5
1990,9,10,1.0,6.4
2002,10,10,2.0,6.3
1961,6,10,3.0,7.1
1954,2,10,1.0,7.0
2005,2,10,1.0,6.0
1960,4,10,1.0,7.5
1961,12,10,1.0,6.1
1948,3,10,1.0,6.4
1954,8,10,1.0,7.5
1963,12,10,1.0,4.4
2023,9,10,1.0,6.3
1970,10,10,1.0,4.4
1951,1,10,1.0,6.6
1949,1,10,1.0,7.2
1976,3,10,1.0,6.0
1939,12,10,1.0,5.9
1934,11,10,1.0,5.5
1990,2,10,1.0,6.1
2010,11,10,2.0,5.7
2017,9,10,2.0,8.2
1958,7,10,1.0,8.3
1966,10,10,1.0,6.0
1979,11,10,1.0,4.3
1942,12,10,1.0,6.5
1948,2,10,1.0,7.6
1962,9,10,2.0,6.3
2021,2,10,1.0,6.3
1995,7,10,1.0,6.6
2014,5,10,1.0,7.2
2021,5,10,1.0,6.6
2023,9,8,1.0,5.9
1972,10,10,1.0,6.3
1930,8,10,59.0,6.1
1988,12,10,1.0,4.1
1967,1,10,1.0,7.3
1987,12,10,1.0,2.2
1937,8,10,1.0,5.2
2010,8,10,2.0,6.7
1970,1,7,1.0,1.5
1924,1,10,1.0,6.4
2007,9,10,1.0,6.6
2013,11,10,1.0,4.5
1955,11,10,1.0,6.7
1976,11,10,1.0,4.1
1927,5,9,1.0,7.3
2017,8,10,1.0,6.5
1928,1,10,1.0,7.2
1959,12,10,1.0,5.3
1951,9,10,1.0,7.3
1994,12,10,1.0,5.4
1962,11,10,1.0,7.5
2011,5,10,1.0,6.7
1922,11,10,1.0,6.0
1983,8,10,1.0,3.7
2012,8,10,1.0,6.5
1972,12,10,1.0,6.3
1976,7,10,1.0,6.2
1987,10,10,1.0,4.6
2006,9,10,1.0,6.3
2014,3,10,1.0,6.5
1971,12,10,1.0,5.7
1986,11,10,1.0,6.3
1967,12,10,1.0,6.2
1959,1,10,2.0,6.8
2002,9,10,1.0,6.2
2000,12,10,1.0,3.7
1981,9,8,2.0,6.2
2025,2,6,2.0,9.2
1925,11,8,1.0,6.8
2018,9,10,1.0,6.9
1988,6,10,1.0,5.0
1993,10,10,1.0,5.6
1989,3,10,1.0,5.5
1985,1,10,1.0,6.7
1950,7,10,1.0,6.5
1991,9,10,1.0,2.2
1927,2,6,50.0,7.1
2024,7,2,1.0,9.6
1965,9,10,1.0,7.2
1945,5,10,1.0,6.6
1997,10,10,1.0,6.5
1973,5,10,3.0,7.7
2003,9,9,1.0,6.5
1945,2,10,1.0,5.0
1945,4,10,1.0,5.4
1964,5,10,1.0,5.4
1942,12,10,1.0,6.4
1998,12,10,1.0,4.8
1946,11,10,1.0,7.1
1971,8,10,1.0,4.6
1993,1,10,1.0,4.1
1993,7,10,2.0,5.4
1964,11,10,1.0,6.0
1954,8,10,1.0,7.0
1950,12,10,1.0,6.0
1966,4,10,1.0,3.4
1952,4,10,1.0,6.7
1950,11,10,1.0,6.1
1931,4,10,1.0,5.1
2014,1,6,1.0,7.3
2010,1,10,1.0,5.5
1936,7,10,1.0,4.6
1940,5,10,1.0,7.0
1930,9,10,1.0,5.4
1933,1,10,1.0,5.7
1969,5,10,1.0,6.4
1955,6,10,1.0,6.3
2011,12,10,1.0,7.0
2015,2,10,1.0,6.3
1935,10,10,1.0,6.0
1929,8,10,1.0,5.4
1989,11,10,1.0,6.1
1949,2,10,1.0,7.2
1988,9,10,1.0,5.2
1955,11,10,1.0,6.7
2019,8,10,1.0,6.4
1986,8,10,1.0,6.6
1986,2,10,1.0,6.1
2019,11,4,1.0,6.8
1921,11,10,1.0,6.3
1964,12,10,1.0,6.6
1961,5,10,1.0,5.0
1975,8,10,1.0,4.6
2020,11,10,1.0,4.9
1983,1,10,1.0,7.9
1970,2,10,1.0,7.6
1981,9,10,1.0,5.8
1952,5,10,1.0,6.6
1952,9,10,1.0,5.8
1941,4,10,1.0,7.0
1972,7,10,1.0,4.5
1963,4,10,1.0,6.2
1940,7,10,1.0,7.8
1996,6,10,1.0,5.6
1961,9,10,1.0,6.5
1928,3,10,1.0,6.3
1980,2,10,1.0,4.8
1987,7,10,1.0,7.2
1929,9,6,1.0,7.7
2005,12,6,1.0,7.0
1944,6,10,2.0,6.6
1939,10,10,1.0,8.0
1970,9,10,1.0,4.0
1950,5,10,1.0,6.9
1996,2,10,1.0,5.7
1979,3,10,1.0,7.0
2017,2,10,1.0,4.6
1982,5,10,1.0,6.0
1977,9,10,3.0,8.0
2011,6,10,1.0,6.1
1970,1,10,1.0,7.8
1956,12,10,1.0,5.4
1956,10,10,1.0,8.2
1958,11,10,1.0,7.0
1966,7,10,1.0,6.0
1991,7,10,1.0,7.1
1983,12,10,1.0,5.3
1957,4,10,1.0,7.9
2020,2,10,1.0,6.1
2011,9,10,1.0,6.5
1990,4,10,1.0,5.0
1976,2,10,2.0,7.1
1934,9,10,51.0,3.7
1989,4,10,1.0,5.9
2010,12,10,2.0,7.2
1944,12,10,1.0,6.8
1928,1,8,1.0,4.8
2006,11,10,2.0,6.7
2019,10,10,1.0,4.4
1931,1,10,1.0,4.9
1987,9,10,1.0,6.0
1972,8,10,1.0,5.5
1934,10,10,1.0,7.4
2008,7,10,1.0,6.0
1967,6,9,1.0,7.6
2013,6,10,1.0,7.0
1932,4,10,1.0,5.5
1974,7,10,1.0,6.9
1970,4,10,1.0,6.8
2025,1,10,1.0,5.6
2007,4,10,1.0,6.0
2023,9,10,1.0,6.1
1945,3,10,1.0,4.7
1933,10,10,1.0,6.8
1946,7,10,1.0,6.4
1952,5,10,1.0,5.9
1999,5,10,2.0,7.1
2023,10,2,1.0,7.1
2019,6,10,1.0,7.8
2017,2,10,1.0,4.2
1987,2,6,1.0,5.4
1968,8,10,1.0,6.9
2010,1,10,1.0,6.4
1999,9,10,1.0,5.2
1957,7,10,1.0,8.0
1939,4,10,1.0,6.7
2000,3,10,1.0,6.2
1977,3,10,1.0,5.7
1924,9,5,1.0,7.6
1932,1,1,1.0,7.8
2024,3,10,2.0,7.0
2001,12,10,1.0,6.8
1988,3,10,2.0,7.0
1978,9,10,2.0,7.3
1958,7,10,1.0,4.9
1988,1,10,2.0,4.0
1981,2,10,1.0,5.2
2024,4,10,1.0,5.0
1995,1,10,1.0,4.0
2013,2,10,1.0,7.7
2017,7,10,2.0,7.1
1927,1,9,50.0,7.9
1997,1,10,1.0,7.7
1958,1,10,2.0,7.8
1982,11,10,2.0,7.0
2025,3,10,1.0,7.0
1968,9,10,1.0,6.6
1984,6,10,1.0,6.3
1945,10,10,1.0,7.0
2010,3,10,2.0,7.2
1960,5,10,1.0,7.3
1994,4,10,1.0,6.3
1989,12,10,3.0,7.6
2025,3,10,1.0,8.9
2021,7,10,1.0,6.8
2023,1,10,2.0,7.5
1946,11,10,1.0,6.6
1955,11,10,1.0,6.6
2013,11,4,2.0,7.2
1975,8,10,1.0,5.8
1928,5,7,1.0,5.8
2007,4,10,1.0,6.5
1939,1,10,1.0,6.5
1950,9,10,1.0,5.6
2021,6,10,1.0,6.2
1948,11,10,1.0,7.0
2022,5,10,1.0,6.4
2001,9,10,1.0,6.8
2018,12,10,1.0,8.4
1936,7,10,1.0,7.0
1965,11,10,2.0,6.6
1956,10,10,1.0,5.1
1983,4,10,1.0,7.3
1977,5,10,1.0,5.5
2002,3,7,1.0,5.0
1989,3,10,1.0,6.1
1997,3,10,1.0,5.2
1936,8,10,1.0,5.7
1982,3,10,1.0,6.9
1930,10,10,1.0,5.8
1961,10,10,1.0,7.4
1948,4,10,1.0,6.2
1996,10,10,1.0,5.4
2009,1,10,1.0,5.8
2002,8,10,1.0,6.3
1996,8,10,1.0,5.4
1981,8,5,1.0,5.3
1993,7,10,1.0,7.3
2003,11,10,1.0,7.9
1990,8,10,1.0,6.8
1965,11,10,1.0,6.3
1931,5,10,1.0,7.3
1995,1,10,1.0,3.8
1989,3,10,1.0,4.7
1964,8,9,1.0,7.4
2008,1,10,1.0,4.0
1990,12,10,1.0,6.6
1963,1,10,2.0,6.5
1931,12,10,1.0,5.5
1958,10,10,1.0,6.2
1977,2,10,1.0,7.1
1930,6,10,1.0,5.4
2014,2,10,1.0,6.1
1931,8,10,1.0,6.0
1986,2,10,1.0,5.6
1993,7,10,1.0,6.6
1929,4,10,1.0,5.8
2012,11,10,1.0,8.3
1992,4,10,1.0,5.9
1967,11,10,1.0,6.4
1971,11,10,1.0,5.6
1923,9,10,1.0,5.0
1936,5,10,1.0,6.4
1973,5,9,1.0,5.5
1934,2,10,1.0,6.6
2004,10,10,1.0,3.8
1947,10,10,1.0,6.1
1991,11,10,1.0,4.1
1935,10,10,1.0,6.0
1961,7,10,1.0,6.9
1953,10,10,1.0,6.9
2021,7,10,1.0,6.5
1952,3,10,2.0,7.1
1953,7,10,1.0,6.3
2008,10,10,1.0,7.2
1963,10,10,2.0,6.7
1942,6,10,1.0,6.7
1995,8,10,1.0,6.2
2007,5,10,1.0,6.0
1976,11,10,1.0,4.4
1967,10,10,1.0,6.4
1980,11,10,1.0,4.6
1973,10,10,1.0,6.6
1945,12,10,1.0,5.7
1987,1,10,1.0,5.1
1959,6,10,1.0,5.4
1940,11,10,1.0,6.3
2023,9,10,1.0,6.2
2006,12,10,1.0,4.8
1970,1,10,1.0,5.4
1930,10,10,1.0,5.6
2016,3,10,1.0,6.1
1979,10,10,1.0,4.8
1977,2,10,1.0,7.1
2002,11,10,1.0,7.2
2004,2,10,1.0,7.1
1964,4,10,1.0,5.6
2017,4,10,2.0,7.0
2025,1,10,1.0,5.9
1974,11,10,1.0,4.6
1962,6,10,1.0,5.0
1931,8,6,1.0,5.5
1943,4,10,1.0,5.5
1945,6,10,1.0,5.9
2011,7,10,2.0,8.1
1965,9,10,1.0,7.5
1920,4,10,1.0,6.5
1933,10,10,1.0,6.3
1936,5,10,56.0,5.6
1963,4,10,2.0,7.1
2007,12,10,1.0,7.1
1995,1,10,1.0,4.7
2020,3,10,1.0,6.2
1957,9,10,1.0,6.6
1990,6,10,1.0,4.4
1981,6,10,1.0,4.5
1967,6,10,1.0,7.1
1937,10,10,59.0,5.4
1996,9,10,1.0,6.4
2000,5,10,1.0,3.4
1947,8,10,56.0,6.6
1997,1,10,2.0,6.4
1971,9,10,1.0,4.4
1939,8,10,1.0,6.2
1965,6,10,1.0,6.1
2011,5,10,1.0,6.6
2011,5,10,1.0,7.4
1969,11,10,1.0,6.6
1942,11,10,2.0,6.5
1950,8,10,1.0,7.2
1996,4,10,2.0,7.7
1986,9,10,1.0,7.2
1963,7,10,2.0,6.6
2007,7,10,1.0,3.9
1979,4,10,2.0,6.7
1987,12,10,1.0,5.3
1940,12,10,1.0,5.5
1945,12,10,1.0,6.2
1968,1,8,1.0,5.0
1986,11,10,1.0,6.5
1953,5,10,1.0,5.1
2024,8,10,1.0,7.6
1932,2,10,1.0,5.1
2013,5,10,1.0,6.8
1975,6,10,1.0,6.3
1997,11,10,1.0,4.4
2006,1,10,1.0,6.5
1978,1,10,1.0,5.2
1995,9,10,1.0,4.2
1958,10,10,1.0,6.7
1932,9,10,1.0,6.2
1979,2,10,1.0,6.0
1954,10,10,1.0,6.2
1966,1,10,1.0,7.4
2024,8,10,1.0,5.2
1936,3,10,1.0,6.3
2004,6,10,1.0,6.3
1931,2,10,1.0,7.2
1924,10,10,53.0,7.1
1941,4,10,1.0,6.7
1978,2,10,1.0,4.7
1994,5,10,1.0,5.4
2022,12,2,1.0,7.5
1983,8,10,1.0,2.2
1947,3,10,1.0,5.6
1969,10,10,1.0,7.6
2018,9,10,2.0,6.8
2002,1,10,1.0,6.2
1935,3,10,1.0,7.0
1961,8,10,1.0,6.1
1958,7,10,1.0,4.0
1925,1,10,1.0,6.6
1939,1,10,1.0,6.2
1944,7,10,1.0,5.8
2008,1,10,1.0,6.4
1959,12,10,1.0,3.5
2006,9,10,1.0,3.8
1967,3,10,1.0,5.1
1985,5,10,1.0,8.0
2000,2,10,1.0,4.1
1984,3,10,2.0,6.4
1986,10,10,1.0,6.3
1970,1,10,1.0,6.4
1997,3,10,1.0,6.4
2024,12,10,2.0,5.4
1992,7,10,1.0,5.4
2010,11,10,1.0,7.3
2018,3,9,1.0,7.4
1960,8,10,1.0,3.9
1988,3,10,1.0,6.5
1962,10,7,1.0,7.0
2013,4,10,1.0,6.3
1926,10,8,1.0,6.2
1943,1,10,1.0,8.8
2011,11,10,1.0,7.1
1988,3,10,1.0,4.8
1965,10,10,1.0,4.7
1938,4,10,1.0,5.4
1985,11,10,1.0,6.4
1943,12,10,1.0,6.2
1920,9,8,1.0,3.0
1958,6,10,1.0,5.9
2010,4,10,1.0,7.3
2012,4,10,1.0,6.4
2005,12,10,1.0,6.5
1931,4,8,1.0,5.4
1972,9,10,1.0,4.9
1950,2,10,1.0,5.8
1955,12,10,1.0,5.6
1976,2,10,1.0,6.2
1988,9,10,1.0,5.7
2017,1,10,1.0,6.6
1990,12,10,2.0,7.5
2007,6,10,1.0,6.4
1974,9,10,1.0,8.0
1962,3,10,2.0,6.0
1977,5,10,1.0,6.7
1973,3,10,1.0,7.0
2019,11,9,1.0,7.1
1958,1,10,2.0,7.3
1996,6,10,2.0,8.2
2018,11,10,1.0,6.1
1938,10,10,1.0,6.0
1976,1,10,1.0,5.6
1993,3,10,2.0,7.6
2022,11,10,1.0,5.3
1986,3,10,2.0,7.2
1968,10,10,1.0,6.2
1969,8,10,1.0,5.1
1974,3,10,1.0,6.3
2014,11,10,1.0,7.0
1995,4,10,1.0,7.6
1932,2,10,1.0,6.6
1940,2,10,1.0,6.6
2007,8,10,1.0,7.6
2016,9,10,1.0,6.8
1965,4,10,1.0,5.2
1941,3,10,1.0,6.8
1960,9,10,1.0,6.6
1993,8,10,1.0,5.1
1944,10,10,1.0,6.0
1992,4,10,2.0,7.1
1959,7,10,1.0,7.0
1992,8,10,1.0,5.3
1974,9,10,1.0,6.3
1993,5,10,1.0,7.5
1932,10,10,1.0,6.6
1998,2,10,1.0,6.5
1969,5,10,1.0,5.8
2005,2,10,2.0,8.1
1973,5,10,1.0,5.0
1991,7,10,1.0,5.1
2007,8,10,1.0,3.0
